"종목명","종목코드","시장","주주/제출인","제출인성격","직전보유비율","이번보유비율","지분율증감","지분변동주식수","보고사유","지분변동금액","원문URL"
"케이씨","029460","KOSPI","고상걸","대표이사 · 10%이상주주 · 등기임원","26.37","40.73","▲14.36%p","+914,704주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001516"
"씨엑스아이","900120","KOSDAQ","LIN JINSHENG","대표이사 · 사실상지배주주 · 등기임원","43.69","36.89","▼6.8%p","-844,248주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831000796"
"핑거스토리","417180","KOSDAQ","문양근","총괄대표 · 10%이상주주 · 비등기임원","52.71","53.06","▲0.35%p","+764,456주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001243"
"케이씨","029460","KOSPI","고석태","사내이사 회장 · 등기임원","7.48","3.2","▼4.28%p","-661,232주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001506"
"대현","016090","KOSPI","신윤황","대표이사 · 10%이상주주 · 등기임원","27.44","27.78","▲0.34%p","+150,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001450"
"핌스","347770","KOSDAQ","김민용","오너·특수관계","0.22","0.42","▲0.2%p","+45,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831000609"
"핌스","347770","KOSDAQ","김민용","대표이사 · 등기임원","0.4","0.6","▲0.2%p","+45,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831000924"
"에넥스","011090","KOSPI","박성은","이사 · 비등기임원","1.25","1.61","▲0.36%p","+43,233주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001126"
"인카금융서비스","211050","KOSDAQ","최병채","대표이사 · 10%이상주주 · 등기임원","27","27.07","▲0.07%p","+31,106주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831000818"
"제이에스링크","127120","KOSDAQ","김선진","사외이사 · 등기임원","0.17","0.1","▼0.07%p","-20,879주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001221"
"한세엠케이","069640","KOSPI","김지원","대표이사 · 등기임원","0.24","0.34","▲0.1%p","+20,199주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001416"
"바이오톡스텍","086040","KOSDAQ","강종구","대표이사 · 사실상지배주주 · 등기임원","12.84","12.93","▲0.09%p","+13,865주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831000130"
"한국정밀기계","101680","KOSDAQ","하만기","이사 · 등기임원","0.08","0.24","▲0.16%p","+13,527주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831000235"
"한국정밀기계","101680","KOSDAQ","오현경","이사 · 등기임원","1.63","1.77","▲0.14%p","+11,750주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831000209"
"에이치시티","072990","KOSDAQ","안인수","부사장 · 등기임원","0.11","0.18","▲0.07%p","+10,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831000721"
"쿼드메디슨","464490","KOSDAQ","백승기","이사 · 등기임원","19.45","19.49","▲0.04%p","+10,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001478"
"쿼드메디슨","464490","KOSDAQ","황근배","이사 · 비등기임원","0.18","0.17","▼0.01%p","+10,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001540"
"쿼드메디슨","464490","KOSDAQ","황근배","오너·특수관계","0.09","0.17","▲0.08%p","+10,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001515"
"에스바이오메딕스","304360","KOSDAQ","KANG SAEIL","대표이사 · 10%이상주주 · 등기임원","18.93","16.5","▼2.43%p","-8,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001343"
"한세엠케이","069640","KOSPI","김동녕","이사 · 등기임원","1.86","1.89","▲0.03%p","+7,520주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001399"
"바이오포트","188040","KOSDAQ","김기영","부사장 · 등기임원","6.01","6.13","▲0.12%p","+5,500주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831000619"
"젬백스","082270","KOSDAQ","민택근","사장 · 비등기임원","0","0.01","▲0.01%p","+4,030주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001310"
"DMS","068790","KOSDAQ","이상진","사내이사 · 등기임원","0","0.01","▲0.01%p","+3,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831000641"
"에스케이바이오팜","326030","KOSPI","이동훈","사장 · 등기임원","0","0.01","▲0.01%p","+2,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831000159"
"대한약품","023910","KOSDAQ","이윤우","회장 · 사실상지배주주 · 등기임원","24.96","24.96","0%p","+200주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001265"
"삼성전자","005930","KOSPI","김은용","상무 · 비등기임원","0","0","0%p","-80주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831000066"
