"종목명","종목코드","시장","주주/제출인","제출인성격","직전보유비율","이번보유비율","지분율증감","지분변동주식수","보고사유","지분변동금액","원문URL"
"대원전선","006340","KOSPI","서명환","대표이사 · 사실상지배주주 · 등기임원","3.49","3.46","▼0.03%p","+50,400주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260903000010"
"더코디","224060","KOSDAQ","주해중","감사 · 등기임원","0","0.16","▲0.16%p","+8,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260903000017"
"셀레믹스","331920","KOSDAQ","이상석","이사 · 비등기임원","0.11","0.11","0%p","+910주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260903000020"
"아미코젠","092040","KOSDAQ","소지성","사내이사 · 등기임원","0.16","0.17","▲0.01%p","+10,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260903000054"
"엔비티","236810","KOSDAQ","이지나","팀장 · 비등기임원","0.72","0.73","▲0.01%p","+1,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260903000050"
"동양","001520","KOSPI","정진학","대표이사 · 등기임원","0.03","0.04","▲0.01%p","+10,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260903000070"
"동양","001520","KOSPI","권오정","전무 · 비등기임원","0.01","0.01","0%p","+1,500주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260903000075"
"동양","001520","KOSPI","고현구","상무 · 비등기임원","0.01","0.01","0%p","+1,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260903000074"
"동양","001520","KOSPI","황이석","사외이사 · 등기임원","0.05","0.05","0%p","+3,931주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260903000073"
"오브젠","417860","KOSDAQ","유용희","대표이사 · 등기임원","2.43","6.54","▲4.11%p","+200,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260903000084"
"오브젠","417860","KOSDAQ","전배문","대표이사 · 사실상지배주주 · 등기임원","36.03","29.82","▼6.21%p","-200,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260903000081"
"동양","001520","KOSPI","이동호","상무보 · 비등기임원","0.03","0.04","▲0.01%p","+1,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260903000091"
"동양","001520","KOSPI","안준수","상무 · 비등기임원","0.01","0.01","0%p","+1,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260903000090"
"동양","001520","KOSPI","배현석","전무 · 비등기임원","0.02","0.02","0%p","+1,500주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260903000089"
"동양","001520","KOSPI","황병욱","상무 · 비등기임원","0.02","0.02","0%p","+2,500주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260903000100"
"동양","001520","KOSPI","최재권","상무보 · 비등기임원","0.01","0.01","0%p","+1,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260903000099"
"동양","001520","KOSPI","조승범","상무보 · 비등기임원","0.02","0.02","0%p","+1,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260903000097"
