"종목명","종목코드","시장","주주/제출인","제출인성격","직전보유비율","이번보유비율","지분율증감","지분변동주식수","보고사유","지분변동금액","원문URL"
"이수페타시스","007660","KOSPI","미래에셋자산운용","기관·투자자","6.7","9.16","▲2.46%p","+1,803,418주","지분율 변동","+1,718억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000187"
"심텍","222800","KOSDAQ","미래에셋자산운용","기관·투자자","5.36","4.84","▼0.52%p","-193,688주","지분율 변동","+575억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000189"
"오리온","271560","KOSPI","SilchesterInternationalInvestorsLLP","외국계","5.03","6.06","▲1.03%p","+409,012주","단순 취득","+525억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000076"
"이오테크닉스","039030","KOSDAQ","미래에셋자산운용","기관·투자자","6.7","7.75","▲1.05%p","+129,764주","지분율 변동","+482억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000188"
"새빗켐","107600","KOSDAQ","박민규","오너·특수관계","49.84","0","▼49.84%p","-2,482,704주","매수인 지위 이전 합의, 주식매매계약 종결 및 주식근질권설정계약 체결 - 보","+300억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000329"
"한국첨단소재","062970","KOSDAQ","사토시홀딩스","주요주주","15","3.06","▼11.94%p","-7,881,293주","보유 지분 처분으로 인한 비율 변동","-176억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000321"
"ESR켄달스퀘어리츠","365550","KOSPI","미래에셋자산운용","기관·투자자","18.82","20.16","▲1.34%p","+3,293,910주","지분율 변동","+107억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000192"
"새빗켐","107600","KOSDAQ","에스케이아이엘에코시너지밸류업1호","주요주주","51.83","57.38","▲5.55%p","+648,509주","교환사채 인수계약 체결 및 종결, 유상신주 취득","+103억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000335"
"솔브레인홀딩스","036830","KOSDAQ","정지완","주요주주","77.33","78.46","▲1.13%p","+230,694주","변동보고","+96억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000317"
"대동금속","020400","KOSDAQ","대동","주요주주","52.78","70.16","▲17.38%p","+3,000,000주","제3자배정 유상증자로 의한 신주 취득","+87억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000086"
"올릭스","226950","KOSDAQ","미래에셋자산운용","기관·투자자","5.14","4.47","▼0.67%p","-141,462주","지분율 변동","+86억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000190"
"HS효성첨단소재","298050","KOSPI","국민연금공단","주요주주","5.86","6.87","▲1.01%p","+45,328주","단순추가취득/처분","+75억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000231"
"사토시홀딩스","223310","KOSDAQ","나카모토투자조합","기관·투자자","8.12","0","▼8.12%p","-2,299,628주","보유CB 처분(양수도 매매대금 상계)","-70억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000103"
"아티스트스튜디오","200350","KOSDAQ","아티스트컴퍼니","오너·특수관계","34.43","34.43","0%p","0주","기 공시된 특별관계자 간 장외 주식양수도 계약 이행(잔금 지급 및 주식 인도","+55억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000209"
"써니전자","004770","KOSPI","케이엑스에셋","주요주주","0","13.5","▲13.5%p","+4,795,279주","5% 이상 장내매수","+40억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000348"
